entidad,id,etiqueta,año,de_quien_habla,campo,valor,afirma,nivel,enlace,estado,detalle
carroza,2025-clown-a-6,oruna_2025_clown,2025,Clown,título de la carroza,Clown,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-clown-a-6,oruna_2025_clown,2025,Clown,puesto en el palmarés,6,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-clown-a-6,oruna_2025_clown,2025,Clown,puesto en el palmarés,6,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-clown.jpg,publicado,
carroza,2025-clown-a-6,oruna_2025_clown,2025,Clown,categoría,A,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-clown-a-6,oruna_2025_clown,2025,Clown,categoría,A,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-clown.jpg,publicado,
carroza,2025-clown-a-6,oruna_2025_clown,2025,Clown,"grupo, tal y como lo escribe la fuente",Carrozas Oruña,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-clown-a-6,oruna_2025_clown,2025,Clown,"grupo, en nuestra forma unificada",Carrozas Oruña,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-clown-a-6,oruna_2025_clown,2025,Clown,"grupo, en nuestra forma unificada",Carrozas Oruña,Decisión nuestra al unificar el nombre del grupo,2,,publicado,
carroza,2025-clown-a-6,oruna_2025_clown,2025,Clown,esta foto es de esta carroza,batalla_de_flores/fotos/2025-clown.jpg,Santi Fernández (batalladeflores.net),1,,publicado,así la nombró Santi Fernández (batalladeflores.net) al cederla: «2025-6p-clown- carrozas oruna (13).jpg»
carroza,2025-hasta-el-infinito-y-mas-alla-a-7,vida-loca_2025_hasta-infinito-mas-alla,2025,Hasta el infinito y más allá,título de la carroza,Hasta el infinito y más allá,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-hasta-el-infinito-y-mas-alla-a-7,vida-loca_2025_hasta-infinito-mas-alla,2025,Hasta el infinito y más allá,puesto en el palmarés,7,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-hasta-el-infinito-y-mas-alla-a-7,vida-loca_2025_hasta-infinito-mas-alla,2025,Hasta el infinito y más allá,puesto en el palmarés,7,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-hasta-el-infinito-y-mas-alla.jpg,publicado,
carroza,2025-hasta-el-infinito-y-mas-alla-a-7,vida-loca_2025_hasta-infinito-mas-alla,2025,Hasta el infinito y más allá,categoría,A,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-hasta-el-infinito-y-mas-alla-a-7,vida-loca_2025_hasta-infinito-mas-alla,2025,Hasta el infinito y más allá,categoría,A,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-hasta-el-infinito-y-mas-alla.jpg,publicado,
carroza,2025-hasta-el-infinito-y-mas-alla-a-7,vida-loca_2025_hasta-infinito-mas-alla,2025,Hasta el infinito y más allá,"grupo, tal y como lo escribe la fuente",Mi Vida Loca,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-hasta-el-infinito-y-mas-alla-a-7,vida-loca_2025_hasta-infinito-mas-alla,2025,Hasta el infinito y más allá,"grupo, en nuestra forma unificada",Mi Vida Loca,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-hasta-el-infinito-y-mas-alla-a-7,vida-loca_2025_hasta-infinito-mas-alla,2025,Hasta el infinito y más allá,"grupo, en nuestra forma unificada",Mi Vida Loca,Decisión nuestra al unificar el nombre del grupo,2,,publicado,
carroza,2025-hasta-el-infinito-y-mas-alla-a-7,vida-loca_2025_hasta-infinito-mas-alla,2025,Hasta el infinito y más allá,esta foto es de esta carroza,batalla_de_flores/fotos/2025-hasta-el-infinito-y-mas-alla.jpg,Santi Fernández (batalladeflores.net),1,,publicado,así la nombró Santi Fernández (batalladeflores.net) al cederla: «2025-7p-hasta el infinito y mas alla-mi vida loca (2).jpg»
carroza,2025-el-rey-dragon-a-8,alegoria_2025_rey-dragon,2025,El Rey Dragón,título de la carroza,El Rey Dragón,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-el-rey-dragon-a-8,alegoria_2025_rey-dragon,2025,El Rey Dragón,puesto en el palmarés,8,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-el-rey-dragon-a-8,alegoria_2025_rey-dragon,2025,El Rey Dragón,puesto en el palmarés,8,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-el-rey-dragon.jpg,publicado,
carroza,2025-el-rey-dragon-a-8,alegoria_2025_rey-dragon,2025,El Rey Dragón,categoría,A,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-el-rey-dragon-a-8,alegoria_2025_rey-dragon,2025,El Rey Dragón,categoría,A,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-el-rey-dragon.jpg,publicado,
carroza,2025-el-rey-dragon-a-8,alegoria_2025_rey-dragon,2025,El Rey Dragón,"grupo, tal y como lo escribe la fuente",Grupo Alegoría,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-el-rey-dragon-a-8,alegoria_2025_rey-dragon,2025,El Rey Dragón,"grupo, en nuestra forma unificada",Grupo Alegoría,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-el-rey-dragon-a-8,alegoria_2025_rey-dragon,2025,El Rey Dragón,"grupo, en nuestra forma unificada",Grupo Alegoría,Decisión nuestra al unificar el nombre del grupo,2,,publicado,
carroza,2025-el-rey-dragon-a-8,alegoria_2025_rey-dragon,2025,El Rey Dragón,esta foto es de esta carroza,batalla_de_flores/fotos/2025-el-rey-dragon.jpg,Santi Fernández (batalladeflores.net),1,,publicado,así la nombró Santi Fernández (batalladeflores.net) al cederla: «2025-8p-el rey dragon-grupo alegoria (3).JPG»
edición,edicion-2026,2026,2026,Edición de 2026,fecha del desfile,2026-08-28,"Ayuntamiento de Laredo, agenda de la Noche Mágica",3,https://www.laredo.es/,publicado,viernes 28 de agosto de 2026
edición,edicion-2026,2026,2026,Edición de 2026,fecha del desfile,2026-08-28,"Ayuntamiento de Laredo, ficha de agenda «BATALLA DE FLORES (DESFILE DE CARROZAS)»",3,,publicado,viernes 28 de agosto de 2026
carroza,2026-quimera-a-na,vida-loca_2026_quimera,2026,Quimera,título de la carroza,Quimera,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-quimera-a-na,vida-loca_2026_quimera,2026,Quimera,categoría,A,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-quimera-a-na,vida-loca_2026_quimera,2026,Quimera,categoría,A,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2026-quimera.jpg,publicado,
carroza,2026-quimera-a-na,vida-loca_2026_quimera,2026,Quimera,"grupo, tal y como lo escribe la fuente",MI VIDA LOCA,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-quimera-a-na,vida-loca_2026_quimera,2026,Quimera,"grupo, en nuestra forma unificada",Mi Vida Loca,Decisión nuestra al unificar el nombre del grupo,2,,publicado,"«MI VIDA LOCA» → «Mi Vida Loca»: misma cosa escrita de otra manera (tildes, mayúsculas, abreviatura)"
carroza,2026-quimera-a-na,vida-loca_2026_quimera,2026,Quimera,puesto en el palmarés,1,Recorte de prensa,2,https://www.infobae.com/espana/agencias/2026/08/28/una-carroza-con-motivos-circenses-y-fantasticos-gana-la-batalla-de-flores-de-laredo/,publicado,
carroza,2026-quimera-a-na,vida-loca_2026_quimera,2026,Quimera,puesto en el palmarés,1,Prensa de la época,2,,publicado,
carroza,2026-quimera-a-na,vida-loca_2026_quimera,2026,Quimera,premio de arte,1,Recorte de prensa,2,https://www.infobae.com/espana/agencias/2026/08/28/una-carroza-con-motivos-circenses-y-fantasticos-gana-la-batalla-de-flores-de-laredo/,publicado,
carroza,2026-quimera-a-na,vida-loca_2026_quimera,2026,Quimera,premio de arte,1,Prensa de la época,2,,publicado,
carroza,2026-quimera-a-na,vida-loca_2026_quimera,2026,Quimera,premio de vestidos,1,Recorte de prensa,2,https://www.infobae.com/espana/agencias/2026/08/28/una-carroza-con-motivos-circenses-y-fantasticos-gana-la-batalla-de-flores-de-laredo/,publicado,
carroza,2026-quimera-a-na,vida-loca_2026_quimera,2026,Quimera,premio de vestidos,1,Prensa de la época,2,,publicado,
carroza,2026-quimera-a-na,vida-loca_2026_quimera,2026,Quimera,esta foto es de esta carroza,batalla_de_flores/fotos/2026-quimera.jpg,Víctor Elvira,1,,publicado,hecha e identificada por Víctor Elvira en el desfile: «2026-1p-quimera-mi vida loca.jpg»
carroza,2026-walt-b-na,agrupa-dos_2026_walt,2026,Walt,título de la carroza,Walt,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-walt-b-na,agrupa-dos_2026_walt,2026,Walt,categoría,B,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-walt-b-na,agrupa-dos_2026_walt,2026,Walt,"grupo, tal y como lo escribe la fuente",AGRUPA-2,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-walt-b-na,agrupa-dos_2026_walt,2026,Walt,"grupo, en nuestra forma unificada",Agrupa-dos,Decisión nuestra al unificar el nombre del grupo,2,,publicado,«AGRUPA-2» → «Agrupa-dos»: el plegado usa otro nombre para el mismo grupo
carroza,2026-walt-b-na,agrupa-dos_2026_walt,2026,Walt,puesto en el palmarés,1,Recorte de prensa,2,https://www.infobae.com/espana/agencias/2026/08/28/una-carroza-con-motivos-circenses-y-fantasticos-gana-la-batalla-de-flores-de-laredo/,publicado,
carroza,2026-walt-b-na,agrupa-dos_2026_walt,2026,Walt,puesto en el palmarés,1,Prensa de la época,2,,publicado,
carroza,2026-eutopia-a-na,agrupa-dos_2026_eutopia,2026,Eutopía,título de la carroza,Eutopía,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-eutopia-a-na,agrupa-dos_2026_eutopia,2026,Eutopía,categoría,A,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-eutopia-a-na,agrupa-dos_2026_eutopia,2026,Eutopía,categoría,A,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2026-eutopia.jpg,publicado,
carroza,2026-eutopia-a-na,agrupa-dos_2026_eutopia,2026,Eutopía,"grupo, tal y como lo escribe la fuente",AGRUPA-2,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-eutopia-a-na,agrupa-dos_2026_eutopia,2026,Eutopía,"grupo, en nuestra forma unificada",Agrupa-dos,Decisión nuestra al unificar el nombre del grupo,2,,publicado,«AGRUPA-2» → «Agrupa-dos»: el plegado usa otro nombre para el mismo grupo
carroza,2026-eutopia-a-na,agrupa-dos_2026_eutopia,2026,Eutopía,puesto en el palmarés,2,Recorte de prensa,2,https://www.infobae.com/espana/agencias/2026/08/28/una-carroza-con-motivos-circenses-y-fantasticos-gana-la-batalla-de-flores-de-laredo/,publicado,
carroza,2026-eutopia-a-na,agrupa-dos_2026_eutopia,2026,Eutopía,puesto en el palmarés,2,Prensa de la época,2,,publicado,
carroza,2026-eutopia-a-na,agrupa-dos_2026_eutopia,2026,Eutopía,esta foto es de esta carroza,batalla_de_flores/fotos/2026-eutopia.jpg,Víctor Elvira,1,,publicado,hecha e identificada por Víctor Elvira en el desfile: «2026-2p-eutopia-agrupa-2.jpg»
carroza,2026-titan-b-na,cantu_2026_titan,2026,Titán,título de la carroza,Titán,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-titan-b-na,cantu_2026_titan,2026,Titán,categoría,B,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-titan-b-na,cantu_2026_titan,2026,Titán,"grupo, tal y como lo escribe la fuente",ASOCIACIÓN CARROCISTA EL CANTU,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-titan-b-na,cantu_2026_titan,2026,Titán,"grupo, en nuestra forma unificada",El Cantu,Decisión nuestra al unificar el nombre del grupo,2,,publicado,«ASOCIACIÓN CARROCISTA EL CANTU» → «El Cantu»: el plegado usa otro nombre para el mismo grupo
carroza,2026-titan-b-na,cantu_2026_titan,2026,Titán,puesto en el palmarés,2,Prensa de la época,2,,publicado,
carroza,2026-hagan-juego-a-na,golayu_2026_hagan-juego,2026,Hagan juego,título de la carroza,Hagan juego,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-hagan-juego-a-na,golayu_2026_hagan-juego,2026,Hagan juego,categoría,A,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-hagan-juego-a-na,golayu_2026_hagan-juego,2026,Hagan juego,categoría,A,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2026-hagan-juego.jpg,publicado,
carroza,2026-hagan-juego-a-na,golayu_2026_hagan-juego,2026,Hagan juego,"grupo, tal y como lo escribe la fuente",ASOCIACIÓN COME GOLAYU QUE LO HA HECHU GÜELA,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-hagan-juego-a-na,golayu_2026_hagan-juego,2026,Hagan juego,"grupo, en nuestra forma unificada",Come Golayu,Decisión nuestra al unificar el nombre del grupo,2,,publicado,«ASOCIACIÓN COME GOLAYU QUE LO HA HECHU GÜELA» → «Come Golayu»: el plegado usa otro nombre para el mismo grupo
carroza,2026-hagan-juego-a-na,golayu_2026_hagan-juego,2026,Hagan juego,puesto en el palmarés,3,Prensa de la época,2,,publicado,
carroza,2026-hagan-juego-a-na,golayu_2026_hagan-juego,2026,Hagan juego,esta foto es de esta carroza,batalla_de_flores/fotos/2026-hagan-juego.jpg,Víctor Elvira,1,,publicado,hecha e identificada por Víctor Elvira en el desfile: «2026-3p-hagan juego-come golayu.jpg»
carroza,2026-todo-o-nada-a-na,golayu_2026_todo-o-nada,2026,Todo o nada,título de la carroza,Todo o nada,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-todo-o-nada-a-na,golayu_2026_todo-o-nada,2026,Todo o nada,categoría,A,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-todo-o-nada-a-na,golayu_2026_todo-o-nada,2026,Todo o nada,"grupo, tal y como lo escribe la fuente",ASOCIACIÓN COME GOLAYU QUE LO HA HECHU GÜELA,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-todo-o-nada-a-na,golayu_2026_todo-o-nada,2026,Todo o nada,"grupo, en nuestra forma unificada",Come Golayu,Decisión nuestra al unificar el nombre del grupo,2,,publicado,«ASOCIACIÓN COME GOLAYU QUE LO HA HECHU GÜELA» → «Come Golayu»: el plegado usa otro nombre para el mismo grupo
carroza,2026-todo-o-nada-a-na,golayu_2026_todo-o-nada,2026,Todo o nada,puesto en el palmarés,4,Prensa de la época,2,,publicado,
carroza,2026-sonando-altamira-a-na,cantu_2026_sonando-altamira,2026,Soñando Altamira,título de la carroza,Soñando Altamira,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-sonando-altamira-a-na,cantu_2026_sonando-altamira,2026,Soñando Altamira,categoría,A,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-sonando-altamira-a-na,cantu_2026_sonando-altamira,2026,Soñando Altamira,"grupo, tal y como lo escribe la fuente",ASOCIACIÓN CARROCISTA EL CANTU,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-sonando-altamira-a-na,cantu_2026_sonando-altamira,2026,Soñando Altamira,"grupo, en nuestra forma unificada",El Cantu,Decisión nuestra al unificar el nombre del grupo,2,,publicado,«ASOCIACIÓN CARROCISTA EL CANTU» → «El Cantu»: el plegado usa otro nombre para el mismo grupo
carroza,2026-sonando-altamira-a-na,cantu_2026_sonando-altamira,2026,Soñando Altamira,puesto en el palmarés,5,Prensa de la época,2,,publicado,
carroza,2026-sonando-altamira-a-na,cantu_2026_sonando-altamira,2026,Soñando Altamira,premio de vestidos,2,Prensa de la época,2,,publicado,
carroza,2026-alistair-a-na,pejino_2026_alistair,2026,Alistair,título de la carroza,Alistair,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-alistair-a-na,pejino_2026_alistair,2026,Alistair,categoría,A,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-alistair-a-na,pejino_2026_alistair,2026,Alistair,"grupo, tal y como lo escribe la fuente",GRUPO PEJINO,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-alistair-a-na,pejino_2026_alistair,2026,Alistair,"grupo, en nuestra forma unificada",Grupo Pejino,Decisión nuestra al unificar el nombre del grupo,2,,publicado,"«GRUPO PEJINO» → «Grupo Pejino»: misma cosa escrita de otra manera (tildes, mayúsculas, abreviatura)"
carroza,2026-alistair-a-na,pejino_2026_alistair,2026,Alistair,puesto en el palmarés,6,Prensa de la época,2,,publicado,
carroza,2026-alistair-a-na,pejino_2026_alistair,2026,Alistair,premio de vestidos,3,Prensa de la época,2,,publicado,
carroza,2026-jerez-de-la-frontera-a-na,oruna_2026_jerez-frontera,2026,Jerez de la Frontera,título de la carroza,Jerez de la Frontera,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-jerez-de-la-frontera-a-na,oruna_2026_jerez-frontera,2026,Jerez de la Frontera,categoría,A,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
carroza,2026-jerez-de-la-frontera-a-na,oruna_2026_jerez-frontera,2026,Jerez de la Frontera,"grupo, tal y como lo escribe la fuente",ASOCIACIÓN CULTURAL CARROZAS ORUÑA,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/archivos/programa-batalla-de-flores-20261787567890.pdf,publicado,
